observation,PC1,PC2,PC3,PC4,PC5
292,4.338192150871876,0.5799757359142627,0.1116696510691391,0.07875085530714997,-1.8299933502623476
293,4.234345945583954,0.6982257682319358,1.2229379783819805,-0.18026261893284282,-1.0548575311930408
294,3.8113553507759246,0.3210940189575413,-0.9702730971691645,0.3474411532825895,-0.27059033464599164
295,3.7552324454075974,0.24602332951424932,-1.832790906511365,0.9827208091507172,-0.7399229610357488
296,4.27057859814737,0.22078419873364635,-0.40254700663047727,0.1974871985288956,-0.8592846483258502
297,3.93658833932785,0.31406362575248387,2.11715774701917,1.1807683209199225,0.2606690992968778
298,4.006595706347973,0.14250186000102424,-0.039296638364300536,0.9745442680735161,-0.2879804016974809
299,4.270578409620444,0.07958914086820609,-0.06355338722428189,0.3433049544224011,-0.6839112116132043
300,4.368986548264386,0.4423893016918527,0.10413347830620866,0.26653932419769805,-1.3795360584105636
301,3.916170347963409,0.5828393299392342,-0.3081729163689015,0.9800553489437778,-1.039706731601359
302,4.1344809974469,0.5801357273218888,2.0217860286927154,0.8138041995604327,-1.1467906228944256
303,3.80034071640499,0.48323872123385453,1.2204373164936735,1.418573061250318,-0.7327526207184207
304,3.980936038756314,0.6737319484228643,2.667381920032576,1.198813197679765,-0.6713870493858031
305,3.9854950887353215,0.2851209190501097,0.4433943434629921,1.3978974090848504,-0.9818509348048152
306,3.9674731757302664,0.4663878827360315,1.8973166524544918,1.3596274998655749,-0.8771453504027921
307,3.7936757926542968,0.3283412056385265,1.4903873723551486,1.4183457701326543,-0.9488833701769862
308,3.8201111913145316,0.38665932297326844,-1.1779889290499375,1.0420340250394677,-1.1672268764581812
309,3.86949601462055,0.5072293196764385,-0.2518371670701034,1.0708779630555432,-0.7705372797955574
310,3.828743851904932,0.32497267997221835,-1.4937391729815954,0.9878798913591897,-0.6842779559329083
311,3.9956115406251778,0.3009985290406312,-1.1238017336290402,1.5503008234891922,-0.6221713822532734
312,3.840591181153285,0.5555105787107967,0.39899716560006876,1.2936456546539554,-1.138522069862918
313,3.8465678626965234,0.33767784053634425,0.1089803472735589,0.6136518795021242,-0.6031228970872724
314,4.065241901531126,0.21112083293776004,-1.0841861024487065,1.2268390999787961,-1.2694015376501528
315,4.038982350293337,0.2369864614428475,-1.3068128476506755,1.045511028636402,-0.7152847828259729
316,3.942032858652763,0.3021858572974383,-0.9699773774297047,1.2295458122744152,-1.1118086084414114
317,3.9911354552676723,0.4311643296858997,0.6437904593479445,1.2898312607598001,-0.7890587138369409
318,3.727925659048919,0.4572868292887875,0.055138432506560614,0.800662695909324,-0.6875421376398123
319,3.7791462151688746,0.5243606768373942,1.0774292123071707,0.8476438017908899,-0.8467807113471068
320,3.811312681111236,0.4784933797326961,1.105983412562902,0.6830555771292157,-0.7754489720397544
321,3.8247614426672305,0.35639524012189533,0.7517883779832775,1.031036589585292,-0.6920815845151123
322,3.6860005821305513,0.41181103083956216,-1.0577371019494588,0.6906086622630896,-0.8851805656277818
323,3.9479145743850323,0.28163529660225173,0.6305257806090744,1.0748704175079926,-1.0881026255444919
324,3.8096437272955956,0.40455341379262144,0.30271237823370734,0.5090008810323541,-0.588781117589377
325,3.7462474944963615,0.24699968249294618,0.042735026386479566,1.0799105122449464,-0.5993356036780818
326,3.594725256222496,0.39137957689950387,0.6671051881734129,0.5707497296139897,-0.5788674342505136
327,3.5941697796136802,0.5551216227242823,0.5398906813091777,0.2641316908932294,-0.34972613897873484
328,3.3999094659327898,0.49169798076394583,-0.04852264701167349,0.21743849749001448,-0.7554330726569952
329,3.2483108108106573,0.3785100670876888,0.41956589743413986,0.8270224994371025,-0.34227944992713843
330,3.34184354677737,0.6022308481849875,0.08872947866872599,1.1441436016771431,-0.728277019034137
331,3.2539960973576894,0.764388428088833,0.9105010290723548,0.38219392969369087,-0.8246603936673678
332,3.2584506348968034,0.48948505823657623,1.149206768779353,0.9739110080046404,-0.3946025873512561
333,3.691200770666566,0.3493885403462376,0.0504120183469002,-0.1247761764974675,-1.1982953726244183
334,3.453583970749538,0.39869399970658376,-0.7327991020670939,0.37665072895666946,-0.6584511619292154
335,3.1623774592215077,0.46143109068054894,-0.4253912469311642,0.05077613184211048,-0.5450048565069255
336,3.6241684280848943,0.3850547682164915,0.22033519002281907,-0.5797124738471093,-0.7935810451729342
337,3.492730337451691,0.33002411186400016,0.9474520723028299,0.4849695569509295,-0.3151712720101096
338,3.4757297906509588,0.27457616348469654,0.13458110543351878,0.21901281048014645,-0.0635989993752725
339,3.570393956978329,0.3747814096917002,0.24579852468309965,0.49095460639274513,-0.30397611581836237
340,3.4102886208710887,0.33373671930375987,-0.6631244214125129,0.5298724664138961,-0.34527445478149016
341,3.3288221707623094,0.44843356063089557,0.17179561547820993,0.7024660121023861,-0.8771142948203972
342,3.445040649342748,0.5163445265649694,0.5892192148896631,0.4902367129137242,-0.4513769750164088
343,3.352444293699299,0.6671723070096531,0.5347123175875602,0.3473445046051032,-0.5189265966934284
344,3.47214664030081,0.5824660564454339,0.2890419137319713,0.697050959042049,-0.688242590396987
345,3.483094912870271,0.3945611934948187,0.07723946249014997,1.0306402191316317,-0.5329882308236898
346,3.5123174179935495,0.4567832851303153,-0.32535585885348844,1.3837544470967587,-0.9971740704292531
347,3.5067629552379964,0.6218364968670643,0.6903141638456476,1.4509840772109894,-0.8890556352110532
348,3.6547232525447075,0.7590300737412382,0.10388592294661549,0.8509291817632618,-1.3539674728344897
349,3.8646772381379737,0.5349498959645657,-0.23133289269117385,1.7459348708257356,-1.3437406645747805
350,3.9711156482988863,0.636158138889875,0.9068171175999907,0.7849553662035886,-1.3020227211440405
351,3.958013498500034,0.7105300425412086,0.14737483552405944,0.6441379967753657,-1.3746784970659034
352,3.476325663302399,0.6440792337937717,0.8161644495284115,1.5823218669837533,-0.5568379597119865
353,3.890435633353382,0.5938161969689482,-1.5083856037644752,-0.36239833699111756,-1.347123678664236
354,3.899025315111286,0.55021601145611,-0.16339010543716673,0.16243274150991557,-1.5028252461324647
355,4.079880179442479,0.5838990218207823,0.5545778409434157,0.38111069708496037,-1.101425961183174
356,3.729203047687199,0.5783312759374569,0.16418874203245695,0.37328287747436595,-1.1083296320734155
357,3.606161236793121,0.6254999684098794,0.4367029719968798,0.7672963852829188,-0.7923308073494891
358,3.325638359779218,0.7986324981368547,0.8501143150628696,0.9921803588252169,-0.8943331080909329
359,3.358946218284304,0.6833447898482282,0.9758191379468812,1.6871051085862532,-1.0796086169871386
360,3.535342863330636,0.8455345810201986,1.5018767987345227,0.9194809575454477,-0.6894629116067204
361,3.2788879467668934,0.6379210419889759,-1.1313625811212102,0.6001072917833894,-0.9822712260972112
362,3.225014828189015,0.6655748982820927,1.4274805845292173,0.8236901745068044,-0.35452304418387237
363,3.2614922599298337,0.3992199106164858,-0.9767385890801362,1.632980246021963,-1.1249734103889268
364,3.1900666452162527,0.5977589519955326,-0.7546640304646172,0.7298633040202956,-0.7148088225300987
365,3.323128006726379,0.4382256171722665,0.35161659246911586,0.9466963021469468,-0.34681449753526594
366,3.2605646990973236,0.4810975890014625,0.920129163657533,0.01076867368795899,0.0011158771504140247
367,3.2454554307887973,0.40793132736957965,-0.0513160423263897,0.416538128577287,-0.37995594846242947
368,3.2610682553236527,0.52919175624814,0.46398457052974174,1.2967166573575106,-0.7389290433046453
369,3.2777272621727693,0.6994540710889393,0.11457644223422538,0.6812833308175837,-0.688429639323547
370,3.221595414321404,0.5691402750480754,0.31538204047378254,0.6013871931848586,-0.3423491644345824
371,3.470755127971971,0.4808302250175381,-0.4026861278153998,0.510831071060225,-0.40957155417773544
372,3.543532481555188,0.2995204550068071,0.06174462018761227,1.648556592321969,-0.6065016947215646
373,3.463150970583633,0.41356243920973174,-0.9248098507867728,1.0504373756783125,-0.6235945065096687
374,3.560909820443209,0.41851569093182417,0.6624776814224975,1.321192794991074,-0.6400545885352226
375,3.490110705072679,0.3521625178945834,-0.23074882297299085,1.5271759680553878,-0.47405482273689886
376,3.6183720252083122,0.1976739473869127,-0.06100296808533808,1.5286474061137605,-0.5284740977915695
377,3.534188757437695,0.2890057530353488,-0.6263894341190894,1.5154387143330226,-0.4876829465342366
378,3.6007051998275204,0.23263077638232796,-0.34531239679296466,1.1748884770560155,-0.22157478549124995
379,3.4508742244729227,0.5580368604089146,0.6920995030948428,1.7342577530083236,-0.8674736942155334
380,3.6489304739802897,0.6103512240174725,0.4371844006971004,1.4051754019581733,-0.5548054675078699
381,3.631596819838472,0.7867096427928945,1.416822572763819,2.036341447817509,-1.0029461789724832
382,3.5352299742189195,0.6430387851076326,-2.034311455129711,1.0684526965764969,-1.4521888760335786
383,3.6806527426799374,0.7937584110642172,0.7508521733632577,0.738635637382906,-0.9386526053077462
384,3.7452297069945564,0.6776229060572072,0.22324849020529738,1.4075457733222714,-0.8526141606961307
385,3.587006113451792,0.9272760560327332,1.0620726548367074,0.9396105566721176,-1.0950901252784249
386,3.7155818482556597,0.7203061332923909,0.8402898325760171,1.409095357913782,-1.0788065607610058
387,3.3864067332622527,0.8162069954044652,-0.11318432314051692,0.7841809384611846,-1.0535510551628444
388,3.3507255083178444,0.8018188707625339,0.3933693885729978,0.7744670402923374,-0.6375150648164819
389,3.385803610191082,0.736109801393955,0.526866935402467,0.6615733781938072,-1.0829636730068442
390,3.509876391144523,0.49755369175567105,0.14833398781475543,0.20676462586297892,-0.282541806886801
391,3.561512567449587,0.3039505406109313,-0.2009011248454728,0.2789777034281848,-1.0307402501891743
392,3.66228620114324,0.725081787588555,1.9850460212355188,-0.06882347399518209,-0.7585865138824193
393,3.7238099817335155,0.354029995418484,0.6534648308113855,0.5881401793035023,-1.06701060848087
394,3.589262152913233,0.5870966285710346,-1.6548943230356055,-0.646373368475608,-1.091097416025974
395,3.5680814863055303,0.63217098641891,-0.03536802985044178,-0.5736333497819588,-0.991803529866301
396,3.64175962308048,0.25982404833473133,-0.7632447856254277,0.2224632166109371,-0.886154393090899
397,3.331927493936567,0.20951813720001422,-1.8531486095214043,1.1375378793585178,-0.9079680475966823
398,3.657219545468543,0.6058304656106749,1.6805247954637657,-0.04447093146073536,-0.7815403209589787
399,3.351534120262251,0.6520444261390551,0.48276671545705174,0.41199080551214673,-0.6946190236794322
400,3.5019013990118704,0.6430878178411437,1.8354469510507991,0.580442289181393,-0.5072928156579042
401,3.77328591854307,0.4218247973633627,0.4683869151179007,0.10439521407405974,-1.0175265250653154
402,3.5139664007073357,0.4699015584153667,-1.3531833731073546,-0.4308556601573878,-0.9095282336482132
403,3.4916038321202145,0.543616865886655,-0.8468843301884151,-0.6129045654421037,-0.8946540413941746
404,3.6996657570250515,0.6111939768811777,1.0286369684124708,-0.06610973841120227,-0.8405820432594822
405,3.782843452971137,0.4300759155352101,0.03266730820121831,-0.11841791523319518,-0.8894875954719825
406,3.7101042891656806,0.2478550549416966,0.1654136624619246,-0.31770880139094404,-0.7045261511263474
407,3.667242083326985,-0.05834363442719358,-0.785607993924627,0.31433617734292596,-0.4119568016577277
408,3.7236401977392424,0.079530908516682,0.8246491742412035,-0.22320012349130533,-0.34738248823655005
409,3.5575692957748184,-0.07791604013086793,0.33593397834972216,-1.0086100932682593,0.03632367223237025
410,3.593431668310868,-0.06852149365067485,1.9334098614443034,-0.2215685364992042,-0.40786580995020166
411,3.5622861753828943,-0.33077046860733755,-2.529403550420702,-0.4880277291050543,-0.25196840781888136
412,3.598247466174798,-0.16503583719435927,-0.28695934670563084,-0.8103150015034889,-0.1927972469182456
413,3.6331296362687464,-0.26659215972409206,-0.09931315868469152,-0.31511396340030523,0.08214661833685113
414,3.6239300723046424,-0.24350066673553558,-0.17100968043068726,-1.13939718008417,0.36260371593720775
415,3.7317064441775067,-0.15366991153697446,0.26527609345571174,-1.114114126459661,0.2644766472216487
416,3.718511113058437,-0.2191076370481787,0.1558798863504908,-0.9717574281077258,0.03495353604789882
417,3.8958916150046146,-0.13025343221762822,-0.6721429869726073,-0.7106629674150853,-0.2973376284222696
418,3.6115835243857415,-0.46979058392520506,-2.454122204553114,-0.34034892463158817,-0.13712985247823223
419,3.8885634506648405,-0.25497750825215254,0.4707505412463309,-0.21317368325214175,0.008612011443558294
420,3.820373003573747,-0.18513919103523116,-0.7124190737008221,-0.9476473817604762,-0.38672569508542304
421,3.3525844879821696,-0.2548814416981243,-0.04784477916819796,-0.4819451700230885,0.3141690482355323
422,3.6646345848164583,-0.04914030393191109,0.35136929153727753,-0.9222268749475729,-0.15873643176592467
423,3.589318145393641,0.12855556287558692,-0.9925797126172221,-0.4463389835673017,-0.6485719543401125
424,3.7418331169034613,0.0722588073643417,0.7825271698725028,-0.18990034964781258,-0.07772001379741234
425,3.8264891271459005,0.17738183643731334,-0.9165499610820003,-0.9963400961009535,-1.0123459382285531
426,3.6894557684202915,0.04466233620432962,0.12389040178753888,-0.27271547062228496,-0.26393997107152584
427,3.4286256067940832,0.23875951221910352,-0.7302214323246901,-0.9334385688212954,-0.30454167751940625
428,3.557363505168944,-0.08531784069182395,-0.7215845429878192,-0.35853539154481684,-0.22629237030332153
429,3.436413539492958,0.11505397149838267,0.457845332288442,-0.6038441125023711,-0.0025427533704937893
430,3.377940909332997,-0.21974654517815395,-0.6578951242713272,-0.2697246091411754,-0.4939512922564683
431,3.372843280371106,0.32736961092991324,0.9534314894105906,-1.3319758379663786,-0.19908026069704876
432,3.492571844827069,-0.004405377040336102,1.0107583504067403,-0.3519951135092235,-0.1329372398175089
433,3.5134356001080436,0.22943025458906988,-0.4651461055596861,-1.407656603367796,-0.20303231241135866
434,3.5438179257465707,0.12426962543803988,0.8240667978720546,-0.1077963877289466,-0.37074974605504046
435,3.501241673637687,0.08141472205227392,-1.077539424508882,-0.6321252302988372,-0.7376334860958086
436,3.4578744258220384,0.2505506261796168,-0.580336396219932,-1.2319358642528886,-0.3052107305478438
437,3.438807204902999,0.2549108980610451,2.5937936254169482,1.3752231643089614,0.10797294381581946
438,3.4622905461039672,0.05469557042625275,-0.7444662984739281,0.309607258023824,-0.017888628244163794
439,3.47619918874293,-0.020821963165612658,0.8532799130632696,1.586179786395875,0.0935700067643658
440,3.702694414182502,0.2667621199932498,2.61002142800174,0.6314606807632109,0.15746328253015648
441,3.6899009077585068,0.01407723543242846,0.9344505515283872,0.5836347237073201,-0.4969037372076797
442,3.682288881864741,-0.23011069346193488,-2.2844266123832044,0.5860726191909617,-0.5832216142955644
443,3.80143507616874,0.13493374762825064,0.3035036527291717,-0.11809416260074355,-0.7466044304867021
444,3.759892177747373,-0.12322053702036787,-1.1389151580324195,0.0682842988316495,-0.6891484490919785
445,3.771065030820818,0.028100854259179034,-1.0814758730932557,-0.7010164693140057,-0.8553527153087978
446,3.5656051672866904,-0.08347488890827627,-1.3738721941101582,-0.12819577616830363,-0.4608248003588267
447,3.869151125075306,-0.008200950917810715,0.3739392386198256,1.0606862080414208,-0.5173713358081526
448,3.396000141932374,0.23693221603648576,-0.018607863280053594,-0.5296433888258347,-0.488503424666272
449,3.336830797355699,0.31128785149986166,1.4122032678026197,0.10623854748183985,-0.4160990168340811
450,3.5673870778767616,0.16918058139046802,-0.12452914764930359,0.003918813670779911,-0.4613566817457844
451,3.4211481205948635,0.11322663832234268,0.7315676833374062,0.6446514763381523,-0.0656510442466776
452,3.24609380566038,0.0002744765963643507,-1.4115100505674634,0.7951861885231247,-0.16219549393514077
453,3.3638557860650296,0.1698230853361796,0.5176266817875937,0.41408190388966576,0.24703098430733655
454,3.1069737565253184,-0.28249914845497676,-2.2079914786571835,1.896948929083017,0.2606271096070052
455,3.0603729222830935,0.31284615582718067,-0.18105904163146072,1.0717369514409247,-0.3087718872410738
456,3.25068731310226,0.36337368205599635,0.9150494120323961,1.0858062361912055,-0.12063425758058546
457,3.22906205057804,0.3370516066412061,1.756277311908348,1.5899973913133045,-0.1516599991469901
458,3.0673645443511566,0.33588477035994996,1.201835054313844,1.4500731077433868,-0.3895483168750831
459,3.345770469327328,0.3230747867244054,0.9780541338791353,1.3433635581019592,-0.6221872231372831
460,3.1658094070053986,0.03322052761278629,-1.2043800918343939,1.5532478222145034,-0.18133993041180904
461,3.2960401953240073,-0.26652383358715226,-0.5601888316046972,1.775772685617642,0.13061667205569552
462,3.327421611985391,-0.0201535704054109,-0.3331563259951529,0.6368969332351477,0.17989867692108613
463,3.1826541898464087,-0.07713230096313167,1.4214244606440194,1.5668154389840574,0.1235472966406626
464,3.361145416812877,-0.08925571884839657,-1.1067124898041387,0.8498464074554593,0.0711399848916815
465,3.2773164060383078,-0.13165880909933797,-1.1559433415365197,0.8681782186028371,0.16670981849069855
466,3.325465865259273,-0.12156071652986192,-0.16301461325871594,1.1756867377536646,-0.006849334015420976
467,3.3846295848613637,0.18881457578916083,-0.0952617898192068,0.6728729439162268,0.01400562204162143
468,3.3355498308026634,0.009043697542860506,0.13194709583606032,0.9976427044028121,0.49696574963051326
469,3.506558809767791,-0.0031090296742423357,0.6607577582555098,1.0939737999381391,0.5543632339489547
470,3.6947793040789385,-0.16350839845020546,0.0900195466504669,1.9031794053644053,-0.055783559316072415
471,3.420438982155878,0.10788588233009824,0.40473666003470116,0.852710982320276,0.20223390057024665
472,3.7173610135381243,0.10994991147328623,0.9733997882838846,1.8982784872343987,-0.17784782087623555
473,3.441405141295161,-0.15551986885233698,-1.8086972897254063,1.9686417319036036,-0.2961580795236335
474,3.48729746368146,0.20683508033073628,1.261345910320629,2.0222007054645967,-0.0913679884226473
475,3.5547524459840973,0.22030212868347024,0.04538270581064111,1.113278482691765,-0.30697368173280304
476,3.5351344742600284,0.3519165682329471,1.4287622241758837,1.4713602607948313,-0.007904427500236184
477,3.421996920724064,0.12317287374344105,0.2014086048356175,0.7561533926036883,-0.10292555876435837
478,3.4323416352662073,-0.04662299682320359,-0.6507567264291868,1.1890393403020612,0.2987498297364389
479,3.456801548370415,0.02077460156076556,0.2724576410213762,1.6076343563060427,0.05310491609114692
480,3.5409793307441526,-0.03673911762313047,0.09482113135731036,1.472561003614406,-0.3120540133431051
481,3.5975436282148228,-0.11368261962511943,2.1383891373504214,1.484818823725971,0.5365337709964615
482,3.370096060935975,0.036010319510327966,-3.0752055007488415,0.9591818281564727,-0.35968544478120706
483,3.5394245595950875,0.027639875573114432,-0.9283978648208859,1.737976325361284,-0.1741753377400187
484,3.515932635079507,0.19525059730109112,0.9004155338783577,1.4899866461066273,-0.1785693638952285
485,3.5234113703733874,-0.05045820811705384,-1.1959806399907624,1.7066356821691238,-0.2571801549638641
486,3.3964703559722875,0.028874839416514562,-0.8596366009537212,1.083247484496103,-0.14268911409113766
487,3.4725086574247164,0.13039328548267246,1.3527498276775851,1.2924667089034898,0.44974862057789733
488,3.4418344578767006,0.36925056934109873,1.1173231644395387,1.4399360218998447,-0.05909513456915328
489,3.456511146064818,0.40669108805770965,1.7930308299932392,1.5885952399972536,-0.5562845999784503
490,3.3315853882449034,0.1933827990736488,-0.7195936726235677,1.520009754661899,-0.5689869968293976
491,3.551403703750464,0.32424213342596864,0.6829236971792367,1.3191262226556435,-0.01646738051230573
492,3.3844067031419556,0.23714795421540905,-0.6455897769605583,1.13819866430655,-0.6295188334140323
493,3.3641251380685513,0.26441798635430996,1.2812148581104634,1.0832034046138173,-0.05805280474807835
494,3.3734671945529047,0.1904881534926471,0.4952902953300908,1.0066927211869272,-0.15958751678756955
495,3.508237515781791,0.025498997306497663,0.3256902445226138,1.7593374029555593,-0.21270133006057937
496,3.5417448847675215,0.3536970824978103,1.7862725592385023,0.9224699347694648,-0.07025940330448958
497,3.31062968477166,-0.05879062866505464,-1.7205791835998188,1.3219035020558738,-0.5544422930834719
498,3.3433539515821145,0.012853965859140915,0.009423884831196936,1.1718783721754362,0.2617748103783949
499,3.5029938486879524,0.09960189791577453,-1.1404405207978503,1.059696574522867,-0.44645533898604073
500,3.3976031781039358,0.2544808370526814,1.0804429171128944,0.6697155201730158,-0.18096395910496754
501,3.3717772475812864,0.15391756408899065,1.0009727811217568,1.6609757833648344,0.001405648306216527
502,3.2779700774906564,0.17194981741465162,1.1520172298797189,1.4134213822629444,-0.042391836481012864
503,3.3022917177045508,0.11852082740248916,-0.006025522818605695,1.1125684641458107,-0.2535733790465355
504,3.054563860324861,0.32693603658884823,1.5137484088335555,1.0576816223159524,-0.1052898818061585
505,3.129873415694873,0.22076604449566845,-0.13327262726293976,1.433655304171511,-0.4380457802452909
506,3.3309982728699605,0.2991495842057776,0.8379750472846565,0.7228096504596041,-0.5460035316268119
507,3.2063573347736347,-0.08922451342890547,0.44753549903849116,1.2959189222168277,0.32092296108671725
508,3.2195493850411747,0.035749444703551854,0.5931169263199245,0.7809392279922973,-0.11187034308057825
509,3.3009810355771236,0.08611676276677241,0.5948731137569198,1.032614876154691,0.3569596432617723
510,3.5889512225942446,-0.27044778069967496,-1.4671105193264924,1.3232369552961754,-0.30197172945629974
511,3.178662064941966,0.13353248177183202,0.8381506388928355,0.08711137265493862,0.28506951178195145
512,3.079571287423425,-0.17136225257523843,-0.7461163048559044,0.8281847235842923,-0.07346855850528176
513,3.228873877048295,-0.08504473140609188,-0.8810351793051594,0.6747376050898802,0.30514634463730134
514,3.024673300454329,-0.13270646082074236,0.3033178106779642,-0.1399538615213722,0.7733001274518068
515,3.0210015945065067,0.10251714857627456,-0.39304552882919297,-0.36258171069940986,0.5272251093545935
516,3.178900759425668,-0.03216786683393738,-0.38012058034510265,-0.10024589125608446,0.2982122203963692
517,2.9763950084974033,0.040002513481507004,0.6598613538148477,0.1954639739027022,0.6347583554966547
518,3.2051864625765325,0.12040239422743981,-0.7897164542065278,-0.2130497369187596,0.31816168398770495
519,3.033768420420047,0.11910218620946969,-0.3743453468606279,0.40968966372244664,0.0889809760587782
520,3.142077181924944,0.14311680731165619,-0.6920527801828716,1.3207970524708161,-0.10772728108568792
521,3.0887582824768782,0.2513644319940967,0.5656512921964149,1.2288436875339692,-0.24359852440892346
522,3.28117525266042,0.0971015971347398,-0.8324836803504555,1.178943759063308,-0.20423128442852928
523,3.1063964802879878,0.47187218263195735,0.7650636493325913,0.336068223035781,-0.28286332834801725
524,3.3890440453467523,0.21624965727877793,-0.4943017921571319,1.1369073267005005,-0.07586927446176647
525,3.3877365837428424,0.15811627320850033,-0.3622359434774238,1.2958137675198562,-0.21404787462126906
526,2.8938498927684955,0.38906140235464687,-1.4399413241856394,-0.09716941319528898,-0.20168684431609787
527,3.115314121782101,0.586709540809798,0.789153984482787,0.4506321577789929,-0.3945969057996845
528,3.1656250890118356,0.47835336963655056,-0.010784436497199085,0.8145959884331904,-0.5041270685643302
529,3.345330289527864,0.5468282148766492,-0.43399743786529416,1.072187890378105,-0.8531544019947749
530,3.3638256112679565,0.5288289172299071,-0.37136107968811377,1.0594060179068874,-0.7095798297833243
531,3.540812057126081,0.08454930798157835,0.5188348929764851,1.2298906321122203,0.0677074460544877
532,3.406430590370251,0.36314904094557515,1.4401219784081267,0.4143984905103604,0.36842391766034166
533,3.5236796640330934,0.16033019948644872,0.8094672347439739,1.151648742558623,0.07412499415376367
534,3.2954876333294734,0.06348153013530461,-0.9197982262423585,1.4920391195941667,-0.36791589654067336
535,3.152277308654939,0.037252982909666346,-0.42340139501592283,1.5416912688260644,0.1290127121140603
536,3.2559657090096477,-0.0158393119808263,-1.1263915841362409,1.3188654456182893,-0.6439393411446022
537,3.3425289741400954,0.005275100329555304,-1.2782832875159433,0.9866371528307217,-0.25496901005736616
538,3.3598802776753445,0.09625428392084796,-0.047303358780623694,1.1950690190104698,-0.20908855468551318
539,3.272918567952233,0.10114758004153639,1.0838028404923337,1.3085581480818447,0.06316054986789366
540,3.252706866096022,-0.07996274956411599,-1.5068675678600758,1.0681669597532943,-0.09204397580721121
541,3.244217253073264,0.037462733943386034,0.03226249998013028,1.5984878538524805,-0.43111623899115864
542,3.1190958700567664,0.06326197979813772,-0.5614321295984434,0.4352903540745314,0.3733339343173983
543,3.1126301592600907,-0.017800749859659078,-0.30765783325154816,1.000176038184905,0.21208840190024253
544,3.0841210863310087,-0.2330891487226179,-1.1152169419333662,1.547978125019053,-0.001972718829937651
545,3.1960919196865225,-0.022890527872158305,-0.9344761056699821,1.0762510283937543,-0.25546320482916124
546,3.2410427754018833,0.1510641922998836,1.3836610346913412,0.9998786890888041,0.2958725801666259
547,3.2908248212198394,0.05555582714157833,-0.2597123684350377,1.3223041591018436,-0.06386161700820173
548,3.3097980549056105,0.05046483751656925,-0.43114616345254136,1.2628195706530996,-0.4171940463244671
549,3.3273396747328468,-0.12846077852672744,-0.8994459223098131,1.4810049972454995,-0.16894516411151564
550,3.0654234092549912,0.06007586964355601,-0.3626228224050974,1.680629458507674,-0.2811133050099023
551,3.160071082247546,0.2038495139627072,-0.2857662349471589,0.9893783397134959,-0.5047365544258123
552,2.8988053104479015,0.23850717409191893,-0.39102012780283246,1.2207949390537456,-0.1932098487086
553,3.178046036421714,0.2915183465903024,-0.2500801254822082,0.7102910831981495,-0.18027664417272615
554,3.0347527508658603,0.29569116469016216,0.723183795237397,1.8611069948128496,-0.37315828122944034
555,3.0019907143867264,0.06799039906215455,1.2668715025168598,1.2063667260276263,-0.14760432680193747
556,2.8941401230390467,-0.02090381539543714,0.19544722150270347,1.649787735229246,-0.12742527149867136
557,2.7332061234528457,-0.0096850611066863,-1.2789299501141804,1.1032825985640293,-0.004760983606380363
558,2.792769992921471,0.11910589569875535,1.8421480169969582,1.2866895536837284,0.23167418343163046
559,2.8813435130365597,-0.037292946844109214,-1.2033715773780553,0.7969135086437213,0.07810007376443512
560,2.9218322921889497,0.023160075292196023,-0.7442164156729635,1.006197720359322,0.11959369305604671
561,3.01183758902292,-0.001632040108216301,-0.7487825864957702,1.48038728226391,-0.07298515554294646
562,3.0186867099406336,0.032234892513447806,0.33669363061755025,1.469699344097285,0.0017493617911937991
563,3.0281666310172657,-0.1017998885095951,-1.6655489285450105,1.681539512900757,0.15349003532376393
564,2.8285817650836385,-0.12096418256543436,-0.9106603608589455,1.5898861427973754,0.029838204590120994
565,3.0030003837199,-0.03242952670747252,0.3570569038515387,1.3869859146330148,0.10907714290227091
566,2.8323531847236834,-0.0935775579678203,0.4624262582093071,1.6141830247023392,0.10296947866613781
567,2.9489977244869503,-0.0015245374715751167,1.1687196299010298,1.3426740207027923,0.33461865378854777
568,2.8446621220559614,0.12162175736010643,0.9044396626817033,1.5560455598320355,0.20134903506095062
569,2.5813220237911314,-0.05529136552082397,-1.3635030951647398,1.3649791450495607,0.053462370639890684
570,2.81535015593583,-0.126532756036736,-1.0787828079736417,1.9289835192218412,0.14253265256261932
571,2.74254951028568,0.014536970550515095,-1.2193775992860314,1.5286331306115408,0.022668029312574327
572,2.965236890200808,0.20798108742510316,0.9145923196400575,2.182553081706326,-0.34610492762933753
573,2.9756072448508273,0.1540142351012447,-1.0323753452917939,1.6245201345775981,-0.27258266831830646
574,3.0774737510877226,-0.05173439859978387,0.13896561796577525,2.1132883629837944,0.11019221932702022
575,3.328064038820214,-0.16076478963767266,-1.062470156322527,0.8930706219356721,-0.016699433317524374
576,3.1972421709978094,0.15692777445228145,1.076410064079196,1.427759051963253,0.25688443063863314
577,3.1202661270734597,-0.010790791960974296,-1.2022595489571524,1.5725845404557302,-0.021841883549028454
578,3.174049634131857,0.3004310365636217,0.7105713617514824,0.8359993512244863,0.2917906827570968
579,3.0249812416502757,0.052699727426055915,-0.4268783450660346,1.354790110965811,-0.22386066533548976
580,3.0968172770370357,-0.07905459575603854,-0.4004647180491495,0.7525764508738042,0.3805939618830614
581,3.052429485943565,0.036828558722870754,1.484088693142135,0.5516734329139177,0.645966289921031
582,2.855201335548922,-0.17524411031419904,-0.7450544593818953,0.08841272493634372,0.7795953464337122
583,2.881350264337048,-0.34783460598912214,-0.24578924119395407,-0.31336655418042675,1.1660685282673633
